,row,label
8577,o netebook apresenta  falha no volume e entradas usb ficam falhando,1
8578,Lenovo Requisição de Serviço:	 8013231024 Nome do Produto:	 ProductName Tipo da Máquina:	 80YH Número de Série da Máquina:	 PE02X40L,1
8579,Meu notebook não carrega,1
8580,Ok. Vou olhar.,1
8581,Vi que está quase 7000reais.,1
8582,Minha irmã comprou esse que estou procurando por 3100,1
8583,"Por 7000, prefiro um apple.",1
8584,problema na placa de som e placa ubs,1
8585,tenho uma ordem de serviço mais não entraram em contato ainda,1
8586,qual o procedimento ou posto de coleta para que eu leve o meu notebook?,1
8587,Bom dia! Conseguem algum desconto para o modelo 81JM0000BR?,1
8588,continua,1
8589,eu queria pelo menos saber oq é esse barulho,1
8590,Eu já fiz essa restauração,1
8591,pq nao é normal,1
8592,Já fiz todos os procedimentos que vocês já me passaram anteriormente,1
8593,60% e para,1
8594,PE04GGY9,1
8595,Como fica a questão do envio?,1
8596,Comprei no sábado agora na fast.. mas era item de amostra,1
8597,"Bom dia! Minha solicitação foi atendida sim, fiz o envio da maquina e estou esperando retorno",1
8598,eu vou na barra de pesquisas do windows 10 e procuro 'restaurar o sistema',1
8599,M,1
8600,"na primeira vez mantive os arquivos e os programas foram removidos, na segunda eu apaguei tudo",1
8601,Possuo a nota fiscal,1
8602,"o barulho é bem parecido com o q algumas fontes externas fazem, ou o de uma tomada em curto",1
8603,essa baixe da Microsoft deu erro,1
8604,"noa é nenhuma peça solta, é algo na placa",1
8605,trava,1
8606,eu mandei um video no meu primeiro contato mostrando-o,1
8607,"Muito obrigada, é o que eu mais quero! Um lindo dia e um ótimo final de semana!",0
8608,Então já fiz anteriormente,1
8609,E deu bom,0
8610,Vc precisa uma foto da nota fiscal?,1
8611,Uma peça do meu notebook soltou,1
8612,Ele nao esquenta... So está muito lento,1
8613,A que fica entre a tela e o teclado escondendo o cabo flat da tela,1
8614,Estou acompanhando há meses...,1
8615,Meu lenovo quebrou a carcaça pq a dobradiça desprendeu,1
8616,E ele apagou tds as informações debaixo,1
8617,Aparece hard disk,1
8618,"Assim q liga, mas só se tiver desconectado da tomada",1
8619,Olá! boa tarde!,1
8620,Assim q conecto o Barulho para,1
8621,Endereço continua o mesmo,1
8622,Vcs devem ter visto como é o barulho,1
8623,Tenho sim o Backup,1
8624,Bom dia... não resolveu o problema,1
8625,Cara eu não enviar de novo vcs já tiveram a oportunidade de realizar o é não o fizeram,2
8626,"Eu estou fazendo meu TCC, nao posso ficar sem PC",2
8627,nossa isso tudo,2
8628,"Se ele fez o reparo na placa, eu gostaria de saber q esta causando esta barulho",1
8629,preço do notebook,1
8630,Bom dia gostaria da confirmação de um pedido  Porém no email que vcs mandaram não  aparece o número da minha casa e as parcelas da compra,1
8631,"Bom dia.  Este modelo de notebook (Notebook Ideapad 330 Intel Celeron 4GB 1TB HD 15.6” W10 Preto - Lenovo), Suporta jogos da plataforma STEAM??",1
8632,"Não, não vai dar por ora, sei que estou dificultando e enfim, mas como o problema é sazonal eu vou ter que deixar para outra hora por causa das provas",1
8633,"Eu entro em contato se o problema acontecer de novo, ok?",1
8634,Bom dia! Gostaria de saber sobre os benefícios de quem trabalha na TechnipFMC,1
8635,E pq dessa  vez vi ser diferente da primeira?,1
8636,"Ainda estou com problema , mas vcs não tem assistencia tecnica ! Só pra quem está na garantia ...",1
8637,nao cara,1
8638,"Ok, muito obrigado",0
8639,vou delvover pra loja e pegar meu dinheiro de volta,2
8640,vlw ai,0
8641,vcs ja venderam uma unidade com defeito,1
8642,analise detalhada tem q ser feita é antes de vcs venderem,1
8643,extremamente decepcionado com a lenovo,2
8644,"Bom dia, gostaria de saber se vocês já fizeram o envio do meu notebook, e se teria algum código de rastreamento",1
8645,Sim da carcaça e não caiu,1
8646,"Tipo desencaixou tentei colocar no lugar e não consegui, parece que uma parte do encaixe de plástico quebrou",1
8647,Ok. Vou pegar os dados e envio,1
8648,Estranho pois o equipamento é novo.,1
8649,"nao vou enviar, ja abri o processo de devoluçao com a loja",1
8650,ta bom,1
8651,"nao cara, vlw ai",0
8652,tenha um bom dia,0
8653,e um bom fim de semana,0
8654,sei q tu nao tem culpa nisso,1
8655,"Não possuo a nota fiscal pois foi comprado de um amigo, contudo o produto como consta no próprio site está na garantia.",1
8656,Não possuí nenhuma autorizada em Maceió/ Alagoas?,1
8657,Estou precisando de um notebook,1
8658,"Ione Antonia L F DE OLIVEIRA  CPF  057167038-52 Rua José Ferreira crespo 764 - SP capital R$ 2599,00",1
8659,2297-2703. Ou 98691-6222,1
8660,"Valor correto... R$ 2399,00",1
8661,Up,1
8662,"E tem o valor da garantia estendida de R$737,00",1
8663,Oiê,1
8664,"já liguei mas ninguém me atendeu. Informo que na proxima semana entrarei na justiça para reaver valor do notebook, que  estou pagando apesar de ter cancelado a compra e ter devolvido o produto... lenovo nunca mais....",2
8665,wi-fi,1
8666,PE046162,1
8667,"Olá, bom dia !!! Sou proprietário de um Yoga e procuro assistência técnica em Curitiba",1
8668,Podem me informar quais os locais em Curitiba ?,1
8669,"Bom Dia, tenho algumas duvidas",1
8670,Sou empresário,1
8671,Tenho 6 lojas,1
8672,Queria compra de vocês pra revenda,1
8673,"Olá, muito obrigado pelo suporte!",0
8674,Consegui resolver,1
8675,O problema é que a placa NVIDIA estava selecionada como principal,1
8676,Então consumia muita energia,1
8677,Ele continua lento,1
8678,"Tô nem usando, meu caro",1
8679,"Ódio desse notebook, se fosse possível devolver...o faria!",2
8680,Meu computador está com vcs pra teste e análise e já faz quase 10 dias e não tive retorno,2
8681,Meu notebook não funciona,1
8682,Certo fico aguardando,1
8683,Obrigada! Está tudo certo.,0
8684,O problema do notebook foi solucionado.,1
8685,CHAVE DE ACESSO 3519 0643 7083 7900 0363 5500 1000 3422 0210 0000 0012,1
8686,77018 - 502,1
8687,Como vejo?,1
8688,O codigo tem,1
8689,PE03S9EC,1
8690,"Boa tarde, Gostaria de acionar a garantia, para um notebook.",1
8691,meu notebook esta muito lento,1
8692,Foi isso q falei...tá apagada essa etiqueta,1
8693,Como ja havia dito... Ja realizei todos os testes,1
8694,"O notebook Lenovo Ideapad 330, i5 possui leitor de cd e dvd?",1
8695,"Por agora, não. Mas obrigado!",0
8696,Fiz uma compra no site e gostaria de tirar uma dúvida,1
8697,outrps,1
8698,preciso saber o posicionamento do meu notebook,1
8699,"Eu nao tinha muitas coisas pois usava pra fazer trablho e usava as coisas tudo online, entao nunca fiz backup de nada",1
8700,ele já estar a mais d 20 dias pra assistência.  quero saber se vão mandar outro novo? pq não quero mais o mesmo,1
8701,Olá boa tarde... Como faço para rastrear meu produto que sera devolvido pela lenovo. Me passaram o seguinte codigo. 1203177789,1
8702,"Sim, este mesmo !",1
8703,Boa tarde!  Já fiz BACKUP do meu notebook. Qual o próximo procedimento?,1
8704,"Meu notebook não quer ligar mais, já fiz todos os testes possíveis, segunda vez que preciso da assistência, ele já veio com problema a primeira vez, tive que entrar em contato com vocês para uma assistência e pelo visto, aconteceu novamente. Isso acaba me prejudicando muito, sou desenvolvedor e utilizo o mesmo como ferramenta de trabalho e cada dia perdido é um grande prejuízo para mim.",2
8705,Por enquanto só isso,1
8706,"Boa tarde!!! Ja definimos o endereço que vamos ficar, agora ja podemos enviar o notebook pra vcs. Quando puderem gerar outro numero, eu agradecerei",1
8707,"Reparo, o notebook parou de reconhecer o acesso biometrico. Fiquei de enviar a vcs mas nao pude pois iria me mudar",1
8708,Será cobrado algum valor pelo envio e reparo?,1
8709,Deu problema ao restaurar,1
8710,Esperando a resposta do que foi perguntado alguns dias atras,1
8711,Não ascende nada e já tentei fazer todos os testes possíveis,1
8712,Apertei o botao que tem do lado do notebook,1
8713,Apareceu um menu,1
8714,"Apertei em recovery... E segui para restauração, apagando todos os arquivos",1
8715,desculpe... meu notebook deu problema no acesso biometrico e fiquei de enviar a fabrica de vcs. so nao enviei pois estava de mudança e nao tinha o endereço de entrega e fiquei de acertar isso antes e depois iria entrar em contato com vcs,1
8716,"ja fiz rtodos os passos que vcs indicaram e nenhum funcionou, ja ate restaurei o note com indicação de vcs e nada",1
8717,"Ok, vou seguir esses passos!",1
8718,Não só isso mesmo,1
8719,Gostaria de uma posição do protocolo 5000280622,1
8720,Eu fui ate restaurar pc,1
8721,Dai aparece isso,1
8722,Telefone de contato,1
8723,PE03LTZP,1
8724,3518 0743 7083 7900 5080 1000 1677 8610 0000 0017,1
8725,Não falei a respeito da linha Yoga 900,1
8726,Falei a respeito do Legion Y730,1
8727,Mas e como que em dezembro do ano passado ele suportava rede de 5ghz,1
8728,E agr nao ?,1
8729,Notebook gamer legion,1
8730,Y720,1
8731,QUERO SABER SE O SUCESSOR SERÁ COMERCIALIZADO NO BRASIL,1
8732,S/N PE03LTZP,1
8733,"João Tiago Canabrava Vieira Cpf: 36450214856 Est. Domingos Sacrini, 75 casa 5 - Vila Bianchi Cep: 12910-170 Bragança Paulista - SP",1
8734,11 99288-8327 11 4035-6839,1
8735,jtcanabrava@hotmail.com,1
8736,"Valor:  1487,00",1
8737,"Lembrando que após ter feito o recovery e não ter adiantado, formatei com meu Windows original que possuo",1
8738,Mas mesmo assim o hd fica com consumo 100% e com barulho no msm,1
8739,"Sim, fiz todos esses testes já",1
8740,"Qual local levo me NoteIdepad, adquirido em Junho de 2018 para manutenção e recuperação, em Porto Alegre?",1
8741,Boanoite,1
8742,Mensagem errada,1
8743,Restaurar PC  Problema ai restaurar o computador,1
8744,Eu não recebi a nota fiscal do notebook que comprei na semana passada,1
8745,e no site da lenovo consta que já foi enviado pela TNT Logistics,1
8746,3518 0743 7083 7900 5080 5500 1000 1677 8610 0000 0017,1
8747,liguei na TNT e não tem nenhum registro do recebimento ou do envio,1
8748,boa noite formatei meu not lenovo 320 e o touchpad não esta funcionando ja instalei o driver atualizei a bios e nada,1
8749,"aqui é o unico lugar que tenho alguma resposta, no telefone não transfere para a atendente",1
8750,e no whatsapp não respondem,1
8751,Vocês têm um centro de atendimento ao cliente em Porto Alegre?,1
8752,"Procedimento realizado, carregamento concluído",1
8753,"Sim sim, tudo sim",1
8754,"O cpf  959.687.250-87 Rua Dr. Joao Vieira Neves, 622 casa 2",1
8755,Acessei a bios,1
8756,Mas nas informações nao tem código iniciado em sn,1
8757,Hmmmm pelo momento não posso enviar o computador. O que posso fazer?,1
8758,"Se eu fizer qualquer um desses testes, ele vai continuar na garantia, certo?",1
8759,Não muito obrigado 😁,0
8760,🤩,0
8761,"Isso, vai ser nesse mesmo endereço.  Cep. 05366-150",1
8762,Entao ele nao tem mais garantia ja se passou 1 ano que comprei,1
8763,Perfeito!!! Recebi os e-mails. Obrigado pela atencao,0
8764,"Momento por gentileza, preciso verificar se ainda tenho nota do equipamento",1
8765,4/24/1990,1
8766,Data de aquisição,1
8767,3/22/2018,1
8768,Adquirido da submarino,1
8769,grata pela atenção,0
8770,"Tà, vou fazer. Enquanto tiver resultado, escrevo.",1
8771,Não tem nenhum número começado por 500.,1
8772,Já enviei para reparo e não tive retorno.,1
8773,"Continua, a qualquer momento",1
8774,Assistência Técnica ?,1
8775,😠😠😠😠😠😠😠😠😠😠😠😠😠,2
8776,Meu PC está travando,1
8777,Boa Noite Meu Laptop não Liga,1
8778,Eu respondi minha bateria no lenovo vintage apresenta-se regular com 35% de carga total,1
8779,Ele desliga a todo momento,1
8780,Viado qual e o seu Pc mais barato,2
8781,Mas esse valor e quase o que eu paguei nele,1
8782,onde eu encontro?,1
8783,E como que eu faco ele suportar dnv ?,1
8784,CPF: 863.806.435-75,1
8785,Nome: Wara Inti Pardo,1
8786,Telefone: (75) 3344-1329,1
8787,Email: waarapardo@gmail.com,1
8788,Vou colocar notebok no correio,1
8789,não conecta wifi,1
8790,"Olá, boa noite.  Realizei a compra de um notebook Ideapad 330 15IKBR no dia 14/06/2019 e recebi o mesmo no dia 19/06/2019.  Hoje, dia 25/06/2019 ocorreu o aparecimento de um pixel defeituoso no display do meu notebook. É incabível o aparecimento de um defeito assim em um aparelho recém adquirido e exijo o concerto ou a troca do display de meu aparelho.",2
8791,voce tem algum seguro de acidentes?,1
8792,meu teclado não acende,1
8793,já tentei fn f10 fn f11 fn f12 e não acende,1
8794,👎,2
8795,PE03BBU1,1
8796,Algum retorno?,1
8797,Preciso dos drivers para windows 7,1
8798,"320-15IKB (Type 80XL, 80YE) Laptop (ideapad) - Type 80YH",1
8799,nao resolveu,1
8800,Podemos conversar agora?,1
8801,PE03RLUB,1
8802,Quando estará disponível no Brasil a linha Lenovo Z6,1
8803,AQUI,1
8804,O numero de serie é PE04D5A2,1
8805,"Boa tarde, tudo bem?",1
8806,Quero comprar um notebook 2 em 1 mas com placa de vídeo dedicada... qual modelo é assim?,1
8807,Você saberia me dizer se a Lenovo assim como a Asus tem programa de troca?,1
8808,legal,0
8809,estou tentando instalar o recovery do meu Yoga mas esta apresentando essa mensagem,1
8810,da foto anexa,1
8811,"a Lenovo me enviou o pendrive,, mas nao estou conseguindo",1
8812,Get started,1
8813,Não consigo apagar esse dedinho pra baixo. Seria o de ok! Me desculpa!,1
8814,Gostaria de comprar um lenovo,1
8815,Amanhã retorno a comunicação. Obrigada!,1
8816,"Boa noite! Poxa fiquei chateada , meu filho comprou assim que lançou o celular k5, e nunca funcionou o wi-fi. E também não havia atualização, fomos na loja que foi vendido e eles simplesmente nos ignoraram. 😭 Foi pago a vista. Meu filho trabalhou um tempão pra ter o dinheiro, e escolheu comprar esse celular que não funcionava porque não ti atualização. Ficamos no prejuízo, pois o gerente da loja não quis resolver.",2
8817,ele esta zerado de sistema,1
8818,ok... na tela de Product recovery,1
8819,Não tem nada que me ajudou ai,2
8820,eu reinicio pelo pendrive e ele começao processo,1
8821,preciso das configurações da bios do do z460 pra dar boot pelo pendrive,1
8822,mas no meio ele para e aparece uma mensagem de Recovery failed,1
8823,"somente fotos ou info de passo a passo, somente das conf da bios, para que consiga dar boot pelo pendrive ou cd entendeu?",1
8824,modelo 81fn,1
8825,Can you help me some problem on my Lenovo-NAS1-6TB ?,1
8826,despois que coloco o idioma e dou OK para apagar os dados,1
8827,MP07KQ7G,1
8828,hello,1
8829,"Como devo proceder, sendo que está na garantia?",1
8830,please speak english,1
8831,do you know engish,1
8832,mas a propria lenovo ja fez isso para mim,1
8833,S/N: PE034W4Y,1
8834,eu ja havia entrado em contato e eles pediram de fora o pendrive,1
8835,Gosto muito dos celulares da Lenovo,0
8836,e chegou ontem,1
8837,Não digitei isso,1
8838,Gostaria de saber qual o último lançamento da Lenovo,1
8839,Computador não presta,2
8840,"Ok! Deu certo, mas isso é correto ficar desligando o notebook assim. Essa marca foi meu pior investimento. Não desejo para ninguém.",2
8841,hoje de madrugada o cooler dele desligou do nad,1
8842,"aí eu tive um susto, ele tava rodando bem rápido e do nada silêncio absoluto",1
8843,aí eu desliguei o pc e quando liguei o cooler tinha voltado,1
8844,"fora isso, meu cooler parece uma moto, ele não faz zumm... ele faz brumm... isso desde que eu viajei com ele",1
8845,aí eu queria comprar um novo,1
8846,tem como?,1
8847,Um cooler novo no caso.,1
8848,Bom dia. Tudo  29/09/2018,1
